,fileName,dblock_Id,tile,year,content,Town,county,region,country
1297,NI-292000-438000-3,NI-292000-438000,03 Where I go to school.,1986, When I come to Bushmills every morningthere are hardly any people about or any shops open.It seems like a quiet place.There is a community centrebeside our school where discos are held at the weekends.Behind thecommunity centre is Bushmills PrimarySchool where most of the children of Bushmills go.As the day goes on thetraffic soon builds up and quite a few people pass by the school.Betweenclasses sometimes you can smell thewhiskey being made at the distillery and see the primary school childrenplaying happily in the playground.,Portballintrae,County Antrim,Causeway Coast and Glens,Northern Ireland
1298,NI-292000-438000-4,NI-292000-438000,04 Old Bushmills Distillery,1986,"The{ Old Bushmills Distillery}issituated in County Antrim 60 miles from Belfast and 8 miles fromColeraine. The world famous Giant'sCauseway is situated close-by. Manytourists also visit the Distillery each year.The three products they make are ""Old Bushmills"", ""Black Bush"" and ""Busmills Malt"".The Distillery employs 145 people and most of these are men, 90% of theworkers are local. The Distillery was licenced in 1608, and since then it has been exporting its products to 106 countries worldwide.The water, from which 'TheWhiskey' is made, comes from St. Columb's Rill (a small stream). Thebarley comes from south of Belfast. ",Portballintrae,County Antrim,Causeway Coast and Glens,Northern Ireland
1299,NI-292000-438000-5,NI-292000-438000,05 Bushmills Pyjama Factory,1986," The pyjama factory started in 1971. There are 25 employees, most of them are female. There are only 3 males.In the factory they make pyjamas,shirts and sports wear.They import material from Germany, India and Scotland.Most of the material is sold in England and some in N. Ireland.The staff work 36 hours a week, Monday - Thursday.They start at 8.30 A.M. to5.00 P.M.All the workers are local.Some of the brand names areBanner,Bukta, Trutex and Artona.Thecloth used is cotton, polyester, nylon and satin nylon.",Portballintrae,County Antrim,Causeway Coast and Glens,Northern Ireland
1300,NI-292000-438000-6,NI-292000-438000,06 The Salmon Fisheries,1986, The salmon fisheries are locatedbeside the river to the South of the town of Bushmills. The purpose of the Fish Farm is tobreed salmon and trout as experiments. About 1200 salmon pass up the RiverBush.There are 8 people employed and half of them live locally.All theemployees are men.There are 6Industrial workers and 2 Office Staff. Visiting is made by appointment onlyand most of the visitors are SchoolParties which visit in the summer.TheFish Farm opened in 1972 and has a 30year lease from the Mac Naughten estate.,Portballintrae,County Antrim,Causeway Coast and Glens,Northern Ireland
1301,NI-292000-438000-7,NI-292000-438000,"07 Hallidays Garage, Bushmills",1986," The Hallidays Garage is a Car Sales Room and is a main sales agent and service centre for Citroen.Hallidays employ 10 people, 8 of whom are from Bushmills, 1 from Ballycastle and 1 from Ballymoney.Last year(1984) they had 520 customers, 70% ofwhom were male and 30% female.They have only 1 female employee who worksin the office.Most of the customerscome from all 6 counties and 10% of thecustomers come from Bushmills. The business was started by Mr. JohnHalliday (senior) 18 years ago in 1967.Their busiest time is at the beginning of the year from January to March. ",Portballintrae,County Antrim,Causeway Coast and Glens,Northern Ireland
1302,NI-292000-438000-8,NI-292000-438000,08,1986,,Portballintrae,County Antrim,Causeway Coast and Glens,Northern Ireland
1303,NI-292000-438000-9,NI-292000-438000,09 Bushmills Centre,1986," Bushmills Centre is a residential centre for young people run by the North Eastern Education and LibraryBoard.It is used by youth groups and school groups for activities such as conferences, geographical andbiological fieldwork and outdoor pursuit activities such as canoeing, climbing and sailing.The centreoccupies the building which wasformerly the old Bushmills Grammar School which became comprehensive andmoved to a new site in 1974.Thecentre was opened in 1979. In the outdoor centre there are a total of fourteen workers.They consist of cooks, cleaners, stores,office and instructional staff.At themost, during the week, they have thirtyvisiting young people and staff and at the week-end they have twenty-five.",Portballintrae,County Antrim,Causeway Coast and Glens,Northern Ireland
1304,NI-292000-441000-1,NI-292000-441000,01PART OF THE N.ANTRIM COAST.,1986,"Our Block contains one of themostbeautiful areas of N. Ireland. The famous{Giant's Causeway}is a great tourist attraction. {Portballintrae}is also in our Block. It is a popular seaside village. There is a 9 hole golf course at BushfootGolf Club.At{Ballintrae}there is a caravan park.A large Georgian house at{Dundaraveoverlooks the town of Bushmills. Thishouse is part of a large estate ownedby the McNaghten family. The surrounding land is mainly usedfor agriculture. Grass is grown forsilage or grazed. The most important crops grown are barley,potatoes andwheat. ",Portballintrae,County Antrim,Causeway Coast and Glens,Northern Ireland
1305,NI-292000-441000-10,NI-292000-441000,10DUNDARAVE ESTATE (BUSHMILLS),1986, Dundarave House is set on a height above the town of Bushmills in the middle of a large estate.The house enjoys magnificent views over the spectacular North Antrimcoastline. The present house was built for{Sir {Edmund McNaghten in 1847}by CharlesLanyon.The present successor toDundarave Estate is Sir PatrickMcNaghten who resides there. Much of the estate consists of wellwooded areas. The rest of the land iseither farmed privately by the McNaghten family as Dundarave Estatesor set as conacre every year to localfarmers. ,Portballintrae,County Antrim,Causeway Coast and Glens,Northern Ireland
1306,NI-292000-441000-11,NI-292000-441000,11SEA FISHING (PORTBALLINTRAE),1986,"Sea fishermen of Portballintraecatch{cod, whiting and some plaice.Inone catch you would have about thirtyfish weighing up to twelve kilogrammes. The fishermen go out about two orthree times a week if the weather is good.They catch fish for up to fivehours.Fish they catch can be sold to local shops or to a merchant inBallycastle. The equipment for fishing includingthe boat, can cost about Â£20,000. Forbait they use artifical flies or stale fish.Portballintrae is not a goodharbour to fish from as it istidal.The boats have to be moved tokeep afloat.In the local area thereare about thirty fishermen. ",Portballintrae,County Antrim,Causeway Coast and Glens,Northern Ireland
1307,NI-292000-441000-12,NI-292000-441000,12FISHING IN THE RIVER BUSH,1986,"{}The{River Bush}is a splendid riverfor catching{salmon and trout.Thelargest fish caught in the River Bushwas a 15lb. salmon (approx. 32 kgs.)A{permit}to fisha special section that is between the two bridges in Bushmills costs from Â£9.30 to Â£17.50.The increase in price is from July until the end of the season.Thesection of the River Bush from the north bridge to the river mouth has apermit cost of Â£11.25.These prices are for a day's fishing.To prevent{poaching water baliffs patrol the river banks and contact the police if trouble arises. Fishermen use shrimps, earth wormsand fly fishes for their bait.Wet weather is the best for river fishing.",Portballintrae,County Antrim,Causeway Coast and Glens,Northern Ireland
1308,NI-292000-441000-13,NI-292000-441000,13CAUSEWAY NATIONAL SCHOOL,1986,"The old{Causeway School,}near the car park of the new Visitor's Centre,is to get a face lift. {The North Eastern Education and{Library Board}are to use the school as a reception base for school partiesvisiting the Causeway.The building will also be used as a museum depicting the school life ofthe past. This schoolhouse was built in 1915.It is sited on high ground near the cliffs.At the head of the entrance steps there is a bronze, set in thewall, of a girl asleep by a pitcher, sculpted by{Miss Rosamund Praeger.A local church uses this building.",Portballintrae,County Antrim,Causeway Coast and Glens,Northern Ireland
1309,NI-292000-441000-14,NI-292000-441000,14GIANT'S  CAUSEWAY SOUVENIRS,1986,"Mr. Daniel McConaghie has been {making souvenirs at the Giant's {Causeway}for thirty-five years.Hemakes blackthorn walking sticks called shillelaghs and from rock he makes musical cottages and wishing chairs.The type of rock he uses is{basaltor{lithmarge. }He gets this rock fromthe Causeway.He sells his souvenirsto the Tourist Kiosks at the Causeway.Most of the tourists come fromEngland, Scotland and America to buy them. Mr. McConaghie started this job because after World War II souvenirs were hard to obtain.He has one man to help him in his job.",Portballintrae,County Antrim,Causeway Coast and Glens,Northern Ireland
1310,NI-292000-441000-15,NI-292000-441000,15GIANT'S CAUSEWAY TRAMWAY,1986,{ The Giant's CausewayElectric {Tramway}can claim to be the firstelectric tramway in the world.Thetramway from{Portrush to Bushmills}was opened in 1883 and extended to the Giant's Causeway four years later.The idea of the tramway was proposed and engineered by a Dr. William Traill who lived at Ballylough near Bushmills. This tramway was discontinued after the World War II but hope is that it may be reopened in the future.At present it is a popular walk away from traffic from Bushmills to the Giant'sCauseway. ,Portballintrae,County Antrim,Causeway Coast and Glens,Northern Ireland
1311,NI-292000-441000-16,NI-292000-441000,16GOLF CLUB (PORTBALLINTRAE),1986,"{ Bushfoot Golf Club}was founded in 1890 and was orginally for men only.The club is organised under a committee of a Club Council.Thereare approximately{550 members}whichconsist of 280 men, 160 ladies and 110 juniors.About two thirds of themembers live locally the others coming to play at weekends only. Two groundsmen keep the course in immaculate condition. The Club House is used for social occasions of bingo, discos, dances and sing-a-longs. The course is 5572 yards (5050metres) and is of nine holes.It is open all the year round.There are sixty trophies awarded to club members throughout the year.",Portballintrae,County Antrim,Causeway Coast and Glens,Northern Ireland
1312,NI-292000-441000-17,NI-292000-441000,17THE GIANT'S CAUSEWAY,1986,"One of the most famous{natural {wonders}of Ireland is the Giant'sCauseway. It was formed by volcanic activitythat took place about sixty millionyears ago.{Hexagonal columns of basalt were formed as a result of slowcooling and contractionof the lava flow. Legend has it that an Irish giant, {Finn MacCoul, built the Causeway}sothat he might stride across the sea to Scotland without getting his feet wet.To the west of Causeway Head is Portcoon Cave,where the sea has founda weakness in the rock.Care needs to be taken when exploring the cave and a boat is required. ",Portballintrae,County Antrim,Causeway Coast and Glens,Northern Ireland
1313,NI-292000-441000-18,NI-292000-441000,18GAMES PLAYED AT BUSHMILLS,1986,"At school we play badminton,football and hockey. {Badminton}is played with two or four players.One against one or twoagainst two.The game is played on acourt with a net across the middle.The players hit a shuttlecock with racquets, trying to get theshuttlecock to land on their opponents' court.{Football}has two teams of elevenplayers on a grass pitch.Each hasgoals and the players try and kick a football into their opponent's goal. {Hockey}has two teams of elevenplayers as well but the ball is asmall hard ball which is passed on a pitch by being hit with a stick.",Portballintrae,County Antrim,Causeway Coast and Glens,Northern Ireland
1314,NI-292000-441000-19,NI-292000-441000,19SCHOOL LONG AGO (BUSHMILLS),1986,We interviewed Mrs.E.Montgomery about how the{area has changed in the {past years.She has lived in the area forseventy-five years and went to school at the Montgomery Memorial.Children{started school at four years of age and{left at fourteen. Very few children went to a secondaryschool. Few children had shoes and theschool was heated by a coal fire. Thechildren sat at square desks orbenches.A cane was used by the teacher if you were bad. There were three teachers at the school with aboutthirty children each. The school holidays were not as long as our present holidays. ,Portballintrae,County Antrim,Causeway Coast and Glens,Northern Ireland
1315,NI-292000-441000-2,NI-292000-441000,02PORTBALLINTRAE,1986,"{ }Portballintrae-the harbour(orlanding place)of the town on the strand.This aptly named pleasant little seaside resort was once a small fishing hamlet of thatched and whitewashed cottages,some of which still survive today to add an oldworld charm to the village.With itssheltered harbour and sandy beaches it was soon""discovered""and became a favourite family holiday centre.Now it boasts a beautifully situated golf course,two large hotels and a modern caravan park.Portballintrae had the distinction of being the only town in Ireland to be shelled(without damage)by a Germansubmarine in the{Great War}of {1914-18. More recently it was where{Robert {Stenuit,a Belgian diver,retrieved the {fabulous Girona Treasure. ",Portballintrae,County Antrim,Causeway Coast and Glens,Northern Ireland
1316,NI-292000-441000-20,NI-292000-441000,20DOMESDAY PROJECT WORKERS,1986,"Pupils of Primary Six,BushmillsPrimary. Paul Dunlop,Barry Dunlop, Colin Neil,Louise Beverland,Derwin Ramage,Richard McCcnaghie,Jon-Paul Mc Knight, Ruth Cupples, Gordon McCandless, Christopher Verner, Sean McIlroy,Donna Callaghan, Alister Loughery, Barbara Termonia, Beth Horner, Terence Loftus, Alistair Wylie,Joanne Galbraith,Eileen Thompson.We wish to thank the following people: Mr.R.J.Johnston, Mrs.A.Elliott, Mr.W.Wylie, Mr.W.Bustard, Mr.L.McIlroy,Mrs.E.Montgomery, Mr.W.Verner, Miss.H.Ramage, Mr.J.McClelland,Mr.D.McConaghie, Mr.M. McCandlessand Sir Patrick McNaghten.",Portballintrae,County Antrim,Causeway Coast and Glens,Northern Ireland
1317,NI-292000-441000-3,NI-292000-441000,03AN ORDINARY DAY AT BUSHMILLS,1986,"Each morning I get up at eighto'clock.I wash, dress and go downstairs to have my breakfast.For breakfast I eat porridge, toast and tea.Then Ibrush my teeth and my hair.Daddy takes me to school by car. We arrive in Bushmills at a quarter to nine.I play for half an hour with my friends. In the morning we do Spellings, English and Mathematics.Our dinner time is at half past twelve.After we eat our dinner we go out to play. In the afternoon we do History or Geography and then we go to ourHobbies groups. School is over at three o'clock and I go home by bus.",Portballintrae,County Antrim,Causeway Coast and Glens,Northern Ireland
